src_ip,dst_ip,src_port,dst_port,protocol,length,flags,timestamp,inter_arrival,label
10.169.42.99,192.168.1.1,48330,123,UDP,1228,,1747755084.830484,0.0004220008850097656,ddos
10.87.52.229,192.168.1.1,25964,123,UDP,1228,,1747755084.830873,0.00038909912109375,ddos
10.104.204.4,192.168.1.1,847,80,TCP,40,0x00000002,1747755084.831292,0.0004189014434814453,ddos
10.68.227.176,192.168.1.1,,,,28,,1747755084.831557,0.0002651214599609375,ddos
10.245.160.50,192.168.1.1,33660,443,TCP,40,0x00000002,1747755084.832041,0.0004839897155761719,ddos
10.42.152.220,192.168.1.1,7160,53,UDP,1228,,1747755084.832284,0.0002429485321044922,ddos
10.23.12.200,192.168.1.1,23479,80,TCP,40,0x00000002,1747755084.832703,0.0004191398620605469,ddos
10.10.208.133,192.168.1.1,,,,28,,1747755084.832928,0.00022482872009277344,ddos
10.53.208.252,192.168.1.1,,,,28,,1747755084.833404,0.0004761219024658203,ddos
10.140.109.250,192.168.1.1,19960,22,TCP,40,0x00000002,1747755084.833889,0.0004849433898925781,ddos
10.207.89.233,192.168.1.1,21623,123,UDP,1228,,1747755084.834115,0.00022602081298828125,ddos
10.33.224.132,192.168.1.1,,,,28,,1747755084.834583,0.0004680156707763672,ddos
10.239.45.145,192.168.1.1,56185,443,TCP,40,0x00000002,1747755084.835066,0.0004830360412597656,ddos
10.169.151.130,192.168.1.1,29638,80,TCP,40,0x00000002,1747755084.83534,0.0002739429473876953,ddos
10.77.217.129,192.168.1.1,,,,28,,1747755084.835563,0.00022292137145996094,ddos
10.16.103.153,192.168.1.1,64104,443,TCP,40,0x00000002,1747755084.836041,0.0004780292510986328,ddos
10.141.199.156,192.168.1.1,,,,28,,1747755084.836297,0.0002560615539550781,ddos
10.158.71.109,192.168.1.1,49985,53,UDP,1228,,1747755084.836749,0.0004520416259765625,ddos
10.196.156.20,192.168.1.1,59646,443,TCP,40,0x00000002,1747755084.837179,0.0004298686981201172,ddos
10.189.211.56,192.168.1.1,36846,53,UDP,1228,,1747755084.837463,0.00028395652770996094,ddos
10.178.72.117,192.168.1.1,,,,28,,1747755084.838005,0.0005421638488769531,ddos
10.128.141.34,192.168.1.1,,,,28,,1747755084.838502,0.0004968643188476562,ddos
10.133.105.81,192.168.1.1,,,,28,,1747755084.838939,0.00043702125549316406,ddos
10.91.126.111,192.168.1.1,32148,53,UDP,1228,,1747755084.839412,0.0004730224609375,ddos
10.137.11.68,192.168.1.1,,,,28,,1747755084.839843,0.000431060791015625,ddos
10.146.129.246,192.168.1.1,,,,28,,1747755084.840322,0.00047898292541503906,ddos
10.35.135.218,192.168.1.1,34205,123,UDP,1228,,1747755084.84095,0.0006279945373535156,ddos
10.135.217.162,192.168.1.1,54438,123,UDP,1228,,1747755084.84139,0.0004398822784423828,ddos
10.238.255.247,192.168.1.1,45734,443,TCP,40,0x00000002,1747755084.841815,0.00042510032653808594,ddos
10.247.245.83,192.168.1.1,,,,28,,1747755084.84204,0.000225067138671875,ddos
10.219.89.97,192.168.1.1,54759,80,TCP,40,0x00000002,1747755084.842547,0.0005068778991699219,ddos
10.174.121.185,192.168.1.1,,,,28,,1747755084.842821,0.0002739429473876953,ddos
10.112.177.136,192.168.1.1,,,,28,,1747755084.843296,0.00047516822814941406,ddos
10.61.94.233,192.168.1.1,46800,80,TCP,40,0x00000002,1747755084.843764,0.0004680156707763672,ddos
10.33.45.150,192.168.1.1,,,,28,,1747755084.844001,0.00023698806762695312,ddos
10.76.213.204,192.168.1.1,59540,123,UDP,1228,,1747755084.844479,0.0004780292510986328,ddos
10.8.31.30,192.168.1.1,36549,22,TCP,40,0x00000002,1747755084.844904,0.0004248619079589844,ddos
10.228.204.93,192.168.1.1,29675,80,TCP,40,0x00000002,1747755084.84514,0.00023603439331054688,ddos
10.202.233.240,192.168.1.1,,,,28,,1747755084.845414,0.0002739429473876953,ddos
10.244.128.221,192.168.1.1,59544,80,TCP,40,0x00000002,1747755084.845849,0.00043511390686035156,ddos
10.61.166.123,192.168.1.1,48475,22,TCP,40,0x00000002,1747755084.846134,0.0002849102020263672,ddos
10.132.77.234,192.168.1.1,,,,28,,1747755084.846352,0.0002181529998779297,ddos
10.40.123.136,192.168.1.1,51615,123,UDP,1228,,1747755084.846839,0.0004868507385253906,ddos
10.164.110.155,192.168.1.1,39372,443,TCP,40,0x00000002,1747755084.847271,0.00043201446533203125,ddos
10.29.85.23,192.168.1.1,26087,123,UDP,1228,,1747755084.847539,0.00026798248291015625,ddos
10.184.46.33,192.168.1.1,,,,28,,1747755084.847932,0.00039315223693847656,ddos
10.106.20.127,192.168.1.1,,,,28,,1747755084.848413,0.00048089027404785156,ddos
10.122.53.202,192.168.1.1,35100,80,TCP,40,0x00000002,1747755084.848897,0.0004839897155761719,ddos
10.30.127.90,192.168.1.1,46807,53,UDP,1228,,1747755084.849173,0.0002760887145996094,ddos
10.115.197.181,192.168.1.1,56482,53,UDP,1228,,1747755084.849586,0.00041294097900390625,ddos
10.31.110.7,192.168.1.1,27736,123,UDP,1228,,1747755084.849977,0.0003910064697265625,ddos
10.237.81.200,192.168.1.1,49290,80,TCP,40,0x00000002,1747755084.85044,0.0004630088806152344,ddos
10.51.231.191,192.168.1.1,,,,28,,1747755084.85072,0.0002799034118652344,ddos
10.245.24.46,192.168.1.1,14105,53,UDP,1228,,1747755084.851197,0.00047707557678222656,ddos
10.149.69.176,192.168.1.1,36034,80,TCP,40,0x00000002,1747755084.851579,0.0003819465637207031,ddos
10.87.229.93,192.168.1.1,45449,53,UDP,1228,,1747755084.851855,0.0002760887145996094,ddos
10.157.157.36,192.168.1.1,,,,28,,1747755084.852284,0.00042891502380371094,ddos
10.36.116.235,192.168.1.1,58047,123,UDP,1228,,1747755084.852778,0.0004940032958984375,ddos
10.87.4.37,192.168.1.1,28832,22,TCP,40,0x00000002,1747755084.853162,0.0003840923309326172,ddos
10.221.30.99,192.168.1.1,49740,22,TCP,40,0x00000002,1747755084.853481,0.0003190040588378906,ddos
10.236.175.84,192.168.1.1,,,,28,,1747755084.853885,0.0004038810729980469,ddos
10.2.194.235,192.168.1.1,64160,123,UDP,1228,,1747755084.854366,0.0004811286926269531,ddos
10.3.61.85,192.168.1.1,46625,80,TCP,40,0x00000002,1747755084.854753,0.00038695335388183594,ddos
10.26.203.115,192.168.1.1,42922,443,TCP,40,0x00000002,1747755084.855028,0.00027489662170410156,ddos
10.220.142.36,192.168.1.1,53705,53,UDP,1228,,1747755084.855246,0.0002181529998779297,ddos
10.65.240.148,192.168.1.1,40956,123,UDP,1228,,1747755084.855713,0.0004668235778808594,ddos
10.99.184.16,192.168.1.1,,,,28,,1747755084.856142,0.0004291534423828125,ddos
10.61.33.29,192.168.1.1,,,,28,,1747755084.856639,0.0004968643188476562,ddos
10.249.151.43,192.168.1.1,18165,123,UDP,1228,,1747755084.857127,0.00048804283142089844,ddos
10.133.185.38,192.168.1.1,,,,28,,1747755084.857626,0.0004990100860595703,ddos
10.181.185.196,192.168.1.1,19859,53,UDP,1228,,1747755084.858172,0.0005459785461425781,ddos
10.56.88.88,192.168.1.1,,,,28,,1747755084.858609,0.00043702125549316406,ddos
10.70.135.1,192.168.1.1,934,123,UDP,1228,,1747755084.859094,0.0004849433898925781,ddos
10.117.179.87,192.168.1.1,27807,53,UDP,1228,,1747755084.859485,0.0003910064697265625,ddos
10.138.118.166,192.168.1.1,37815,443,TCP,40,0x00000002,1747755084.859917,0.00043201446533203125,ddos
10.161.88.252,192.168.1.1,,,,28,,1747755084.860206,0.00028896331787109375,ddos
10.20.206.231,192.168.1.1,4481,22,TCP,40,0x00000002,1747755084.860689,0.0004830360412597656,ddos
10.253.169.251,192.168.1.1,53397,53,UDP,1228,,1747755084.860924,0.00023508071899414062,ddos
10.0.188.81,192.168.1.1,,,,28,,1747755084.861341,0.0004169940948486328,ddos
10.150.239.196,192.168.1.1,3355,443,TCP,40,0x00000002,1747755084.861857,0.0005159378051757812,ddos
10.92.14.51,192.168.1.1,,,,28,,1747755084.862257,0.0004000663757324219,ddos
10.14.202.1,192.168.1.1,43213,53,UDP,1228,,1747755084.862866,0.0006089210510253906,ddos
10.151.173.22,192.168.1.1,19964,22,TCP,40,0x00000002,1747755084.863374,0.0005080699920654297,ddos
10.240.153.225,192.168.1.1,12918,123,UDP,1228,,1747755084.863684,0.00030994415283203125,ddos
10.80.245.98,192.168.1.1,48433,53,UDP,1228,,1747755084.864166,0.0004820823669433594,ddos
10.187.124.44,192.168.1.1,41448,53,UDP,1228,,1747755084.864596,0.0004298686981201172,ddos
10.37.133.79,192.168.1.1,43471,53,UDP,1228,,1747755084.865017,0.0004210472106933594,ddos
10.143.100.237,192.168.1.1,55776,53,UDP,1228,,1747755084.865434,0.0004169940948486328,ddos
10.125.61.130,192.168.1.1,51947,53,UDP,1228,,1747755084.86582,0.0003859996795654297,ddos
10.116.209.55,192.168.1.1,50412,53,UDP,1228,,1747755084.866269,0.00044918060302734375,ddos
10.15.195.48,192.168.1.1,3602,123,UDP,1228,,1747755084.866844,0.0005748271942138672,ddos
10.178.210.207,192.168.1.1,53770,80,TCP,40,0x00000002,1747755084.867258,0.00041413307189941406,ddos
10.120.182.98,192.168.1.1,27577,123,UDP,1228,,1747755084.867524,0.0002658367156982422,ddos
10.9.73.50,192.168.1.1,33109,53,UDP,1228,,1747755084.867905,0.0003809928894042969,ddos
10.154.185.156,192.168.1.1,,,,28,,1747755084.868328,0.00042319297790527344,ddos
10.84.210.34,192.168.1.1,49689,443,TCP,40,0x00000002,1747755084.868842,0.0005137920379638672,ddos
10.8.195.74,192.168.1.1,9415,123,UDP,1228,,1747755084.869108,0.00026607513427734375,ddos
10.49.23.243,192.168.1.1,6721,80,TCP,40,0x00000002,1747755084.869498,0.00039005279541015625,ddos
10.220.111.84,192.168.1.1,23546,123,UDP,1228,,1747755084.869775,0.0002770423889160156,ddos
10.166.5.188,192.168.1.1,37222,123,UDP,1228,,1747755084.870193,0.00041794776916503906,ddos
10.246.203.84,192.168.1.1,16,123,UDP,1228,,1747755084.870655,0.0004620552062988281,ddos
10.136.41.254,192.168.1.1,50104,123,UDP,1228,,1747755084.871058,0.0004029273986816406,ddos
10.86.190.220,192.168.1.1,18514,443,TCP,40,0x00000002,1747755084.871486,0.0004279613494873047,ddos
10.168.148.37,192.168.1.1,,,,28,,1747755084.871748,0.0002620220184326172,ddos
10.217.120.152,192.168.1.1,42401,53,UDP,1228,,1747755084.872226,0.0004780292510986328,ddos
10.239.61.21,192.168.1.1,,,,28,,1747755084.872616,0.00039005279541015625,ddos
10.86.78.105,192.168.1.1,,,,28,,1747755084.873102,0.0004858970642089844,ddos
10.121.45.49,192.168.1.1,48660,123,UDP,1228,,1747755084.873575,0.0004730224609375,ddos
10.241.254.62,192.168.1.1,12257,123,UDP,1228,,1747755084.874047,0.00047206878662109375,ddos
10.231.30.97,192.168.1.1,,,,28,,1747755084.874481,0.00043392181396484375,ddos
10.108.61.56,192.168.1.1,,,,28,,1747755084.874966,0.0004849433898925781,ddos
10.219.123.213,192.168.1.1,29294,53,UDP,1228,,1747755084.875437,0.0004711151123046875,ddos
10.33.14.246,192.168.1.1,,,,28,,1747755084.875822,0.00038504600524902344,ddos
10.88.144.10,192.168.1.1,,,,28,,1747755084.876303,0.00048089027404785156,ddos
10.6.123.79,192.168.1.1,32732,80,TCP,40,0x00000002,1747755084.876782,0.00047898292541503906,ddos
10.14.27.5,192.168.1.1,,,,28,,1747755084.877059,0.0002770423889160156,ddos
10.232.19.35,192.168.1.1,,,,28,,1747755084.877531,0.00047206878662109375,ddos
10.42.4.218,192.168.1.1,,,,28,,1747755084.87798,0.0004489421844482422,ddos
10.45.237.226,192.168.1.1,18178,80,TCP,40,0x00000002,1747755084.878491,0.0005109310150146484,ddos
10.185.193.104,192.168.1.1,,,,28,,1747755084.878764,0.00027298927307128906,ddos
10.135.218.250,192.168.1.1,60737,80,TCP,40,0x00000002,1747755084.879246,0.0004820823669433594,ddos
10.162.88.126,192.168.1.1,37108,443,TCP,40,0x00000002,1747755084.879479,0.00023293495178222656,ddos
10.61.128.206,192.168.1.1,7460,22,TCP,40,0x00000002,1747755084.879749,0.0002701282501220703,ddos
10.26.4.229,192.168.1.1,17450,22,TCP,40,0x00000002,1747755084.880101,0.00035190582275390625,ddos
10.133.186.177,192.168.1.1,55965,123,UDP,1228,,1747755084.880375,0.0002739429473876953,ddos
10.18.26.74,192.168.1.1,,,,28,,1747755084.880815,0.0004401206970214844,ddos
10.2.54.126,192.168.1.1,24366,53,UDP,1228,,1747755084.881298,0.0004830360412597656,ddos
10.161.3.200,192.168.1.1,3834,22,TCP,40,0x00000002,1747755084.881678,0.0003800392150878906,ddos
10.78.226.8,192.168.1.1,,,,28,,1747755084.882009,0.00033092498779296875,ddos
10.172.48.23,192.168.1.1,24122,123,UDP,1228,,1747755084.882504,0.0004949569702148438,ddos
10.134.175.99,192.168.1.1,17904,22,TCP,40,0x00000002,1747755084.882933,0.00042891502380371094,ddos
10.164.208.89,192.168.1.1,58054,22,TCP,40,0x00000002,1747755084.883158,0.000225067138671875,ddos
10.137.104.49,192.168.1.1,48678,53,UDP,1228,,1747755084.883433,0.0002751350402832031,ddos
10.183.156.148,192.168.1.1,29310,53,UDP,1228,,1747755084.883805,0.0003719329833984375,ddos
10.138.108.128,192.168.1.1,,,,28,,1747755084.884235,0.0004298686981201172,ddos
10.194.41.172,192.168.1.1,,,,28,,1747755084.884723,0.00048804283142089844,ddos
10.24.232.101,192.168.1.1,,,,28,,1747755084.885207,0.0004839897155761719,ddos
10.115.83.236,192.168.1.1,17175,443,TCP,40,0x00000002,1747755084.885738,0.0005309581756591797,ddos
10.21.75.124,192.168.1.1,,,,28,,1747755084.886045,0.0003070831298828125,ddos
10.74.14.71,192.168.1.1,26400,80,TCP,40,0x00000002,1747755084.886549,0.0005040168762207031,ddos
10.235.16.196,192.168.1.1,,,,28,,1747755084.886788,0.00023889541625976562,ddos
10.33.254.167,192.168.1.1,26532,53,UDP,1228,,1747755084.887266,0.0004780292510986328,ddos
10.16.136.92,192.168.1.1,33393,123,UDP,1228,,1747755084.887709,0.0004429817199707031,ddos
10.100.48.197,192.168.1.1,61414,123,UDP,1228,,1747755084.88814,0.000431060791015625,ddos
10.13.26.248,192.168.1.1,55662,443,TCP,40,0x00000002,1747755084.888521,0.0003809928894042969,ddos
10.254.186.43,192.168.1.1,,,,28,,1747755084.888808,0.00028705596923828125,ddos
10.132.151.56,192.168.1.1,,,,28,,1747755084.889332,0.0005240440368652344,ddos
10.136.12.155,192.168.1.1,57029,80,TCP,40,0x00000002,1747755084.889891,0.0005588531494140625,ddos
10.16.240.89,192.168.1.1,,,,28,,1747755084.890184,0.0002930164337158203,ddos
10.194.29.156,192.168.1.1,34186,80,TCP,40,0x00000002,1747755084.890666,0.0004820823669433594,ddos
10.19.7.252,192.168.1.1,,,,28,,1747755084.890912,0.0002460479736328125,ddos
10.71.71.216,192.168.1.1,39503,80,TCP,40,0x00000002,1747755084.89141,0.0004980564117431641,ddos
10.68.155.182,192.168.1.1,1002,123,UDP,1228,,1747755084.891641,0.0002307891845703125,ddos
10.156.151.31,192.168.1.1,17706,53,UDP,1228,,1747755084.892097,0.00045609474182128906,ddos
10.173.114.6,192.168.1.1,48585,22,TCP,40,0x00000002,1747755084.892523,0.0004260540008544922,ddos
10.132.166.159,192.168.1.1,,,,28,,1747755084.892791,0.00026798248291015625,ddos
10.31.164.58,192.168.1.1,17354,123,UDP,1228,,1747755084.89327,0.00047898292541503906,ddos
10.227.125.153,192.168.1.1,,,,28,,1747755084.893657,0.00038695335388183594,ddos
10.232.17.117,192.168.1.1,,,,28,,1747755084.894363,0.0007059574127197266,ddos
10.40.187.30,192.168.1.1,24332,53,UDP,1228,,1747755084.894838,0.00047516822814941406,ddos
10.172.49.55,192.168.1.1,,,,28,,1747755084.895236,0.0003979206085205078,ddos
10.20.222.165,192.168.1.1,,,,28,,1747755084.895719,0.0004830360412597656,ddos
10.43.19.14,192.168.1.1,18138,123,UDP,1228,,1747755084.896202,0.0004830360412597656,ddos
10.227.180.186,192.168.1.1,,,,28,,1747755084.896631,0.00042891502380371094,ddos
10.144.181.110,192.168.1.1,33876,123,UDP,1228,,1747755084.89712,0.0004889965057373047,ddos
10.34.251.205,192.168.1.1,41367,443,TCP,40,0x00000002,1747755084.89754,0.0004200935363769531,ddos
10.41.118.136,192.168.1.1,41305,123,UDP,1228,,1747755084.897784,0.00024390220642089844,ddos
10.112.104.89,192.168.1.1,,,,28,,1747755084.898251,0.00046706199645996094,ddos
10.204.198.150,192.168.1.1,,,,28,,1747755084.898735,0.0004839897155761719,ddos
10.200.171.210,192.168.1.1,58839,123,UDP,1228,,1747755084.899204,0.00046896934509277344,ddos
10.108.232.69,192.168.1.1,21230,53,UDP,1228,,1747755084.899615,0.00041103363037109375,ddos
10.74.253.194,192.168.1.1,8846,53,UDP,1228,,1747755084.90001,0.00039505958557128906,ddos
10.140.123.56,192.168.1.1,,,,28,,1747755084.900434,0.0004239082336425781,ddos
10.170.74.39,192.168.1.1,10269,80,TCP,40,0x00000002,1747755084.900938,0.0005040168762207031,ddos
10.123.222.15,192.168.1.1,,,,28,,1747755084.901196,0.0002579689025878906,ddos
10.192.190.180,192.168.1.1,53947,53,UDP,1228,,1747755084.901643,0.0004470348358154297,ddos
10.84.93.182,192.168.1.1,,,,28,,1747755084.902073,0.0004298686981201172,ddos
10.51.12.28,192.168.1.1,3670,80,TCP,40,0x00000002,1747755084.902581,0.0005080699920654297,ddos
10.104.246.205,192.168.1.1,13651,53,UDP,1228,,1747755084.902856,0.0002751350402832031,ddos
10.254.189.190,192.168.1.1,28312,123,UDP,1228,,1747755084.903262,0.0004057884216308594,ddos
10.116.19.232,192.168.1.1,19479,443,TCP,40,0x00000002,1747755084.903659,0.0003972053527832031,ddos
10.66.250.243,192.168.1.1,,,,28,,1747755084.903932,0.00027298927307128906,ddos
10.167.55.71,192.168.1.1,,,,28,,1747755084.904412,0.0004799365997314453,ddos
10.0.245.35,192.168.1.1,17794,80,TCP,40,0x00000002,1747755084.904905,0.0004930496215820312,ddos
10.249.230.173,192.168.1.1,6921,53,UDP,1228,,1747755084.905136,0.00023102760314941406,ddos
10.221.206.116,192.168.1.1,28678,53,UDP,1228,,1747755084.905564,0.0004279613494873047,ddos
10.81.221.251,192.168.1.1,24764,443,TCP,40,0x00000002,1747755084.906004,0.0004398822784423828,ddos
10.69.93.248,192.168.1.1,,,,28,,1747755084.906234,0.0002300739288330078,ddos
10.234.113.78,192.168.1.1,27164,443,TCP,40,0x00000002,1747755084.906716,0.0004820823669433594,ddos
10.208.123.95,192.168.1.1,40958,123,UDP,1228,,1747755084.90697,0.00025391578674316406,ddos
10.171.178.63,192.168.1.1,41889,53,UDP,1228,,1747755084.907555,0.0005850791931152344,ddos
10.156.96.50,192.168.1.1,10815,53,UDP,1228,,1747755084.90794,0.0003848075866699219,ddos
10.76.68.134,192.168.1.1,,,,28,,1747755084.908361,0.0004210472106933594,ddos
10.220.1.155,192.168.1.1,,,,28,,1747755084.908848,0.0004870891571044922,ddos
10.192.235.242,192.168.1.1,41003,123,UDP,1228,,1747755084.909333,0.0004849433898925781,ddos
10.39.167.151,192.168.1.1,,,,28,,1747755084.909782,0.0004489421844482422,ddos
10.170.65.253,192.168.1.1,,,,28,,1747755084.91026,0.0004780292510986328,ddos
10.209.185.244,192.168.1.1,24031,22,TCP,40,0x00000002,1747755084.910748,0.00048804283142089844,ddos
10.238.100.30,192.168.1.1,7124,123,UDP,1228,,1747755084.910985,0.00023698806762695312,ddos
10.98.102.238,192.168.1.1,,,,28,,1747755084.911411,0.0004260540008544922,ddos
10.167.97.56,192.168.1.1,38682,443,TCP,40,0x00000002,1747755084.911886,0.0004749298095703125,ddos
10.97.112.227,192.168.1.1,6365,123,UDP,1228,,1747755084.912117,0.00023102760314941406,ddos
10.226.121.13,192.168.1.1,7072,443,TCP,40,0x00000002,1747755084.912543,0.0004260540008544922,ddos
10.156.208.227,192.168.1.1,10657,123,UDP,1228,,1747755084.912822,0.0002789497375488281,ddos
10.77.196.23,192.168.1.1,,,,28,,1747755084.913196,0.00037407875061035156,ddos
10.116.201.139,192.168.1.1,24329,53,UDP,1228,,1747755084.913693,0.0004968643188476562,ddos
10.254.120.34,192.168.1.1,60517,53,UDP,1228,,1747755084.914186,0.0004930496215820312,ddos
10.119.166.6,192.168.1.1,65150,22,TCP,40,0x00000002,1747755084.914616,0.00043010711669921875,ddos
10.23.51.54,192.168.1.1,29177,80,TCP,40,0x00000002,1747755084.914898,0.0002818107604980469,ddos
10.163.228.45,192.168.1.1,36696,443,TCP,40,0x00000002,1747755084.915129,0.00023102760314941406,ddos
10.255.242.68,192.168.1.1,26269,53,UDP,1228,,1747755084.915394,0.0002651214599609375,ddos
10.127.172.14,192.168.1.1,13155,53,UDP,1228,,1747755084.915781,0.00038695335388183594,ddos
10.88.196.8,192.168.1.1,,,,28,,1747755084.916199,0.00041794776916503906,ddos
10.139.168.185,192.168.1.1,58991,80,TCP,40,0x00000002,1747755084.916708,0.0005090236663818359,ddos
10.77.74.38,192.168.1.1,5045,53,UDP,1228,,1747755084.916989,0.0002810955047607422,ddos
10.189.114.4,192.168.1.1,,,,28,,1747755084.917401,0.0004119873046875,ddos
10.112.18.23,192.168.1.1,58518,53,UDP,1228,,1747755084.918051,0.0006499290466308594,ddos
10.145.127.40,192.168.1.1,22090,123,UDP,1228,,1747755084.918523,0.00047206878662109375,ddos
10.134.151.47,192.168.1.1,57874,80,TCP,40,0x00000002,1747755084.9189,0.0003769397735595703,ddos
10.246.48.251,192.168.1.1,,,,28,,1747755084.919191,0.00029087066650390625,ddos
10.61.238.250,192.168.1.1,8697,80,TCP,40,0x00000002,1747755084.919686,0.0004951953887939453,ddos
10.176.43.213,192.168.1.1,41860,123,UDP,1228,,1747755084.920114,0.0004279613494873047,ddos
10.71.249.104,192.168.1.1,,,,28,,1747755084.920501,0.00038695335388183594,ddos
10.109.62.88,192.168.1.1,58891,22,TCP,40,0x00000002,1747755084.920984,0.0004830360412597656,ddos
10.15.250.170,192.168.1.1,30151,53,UDP,1228,,1747755084.921281,0.0002970695495605469,ddos
10.181.187.178,192.168.1.1,,,,28,,1747755084.921726,0.0004448890686035156,ddos
10.46.175.28,192.168.1.1,36012,123,UDP,1228,,1747755084.922311,0.0005850791931152344,ddos
10.138.213.29,192.168.1.1,1238,22,TCP,40,0x00000002,1747755084.92274,0.00042891502380371094,ddos
10.183.54.134,192.168.1.1,16467,53,UDP,1228,,1747755084.922966,0.00022602081298828125,ddos
10.236.110.6,192.168.1.1,28013,123,UDP,1228,,1747755084.923382,0.00041604042053222656,ddos
10.9.68.167,192.168.1.1,,,,28,,1747755084.923815,0.0004329681396484375,ddos
10.30.237.187,192.168.1.1,,,,28,,1747755084.924289,0.00047397613525390625,ddos
10.227.235.217,192.168.1.1,56980,53,UDP,1228,,1747755084.924764,0.0004749298095703125,ddos
10.111.79.98,192.168.1.1,55026,443,TCP,40,0x00000002,1747755084.925156,0.0003921985626220703,ddos
10.100.205.214,192.168.1.1,62491,443,TCP,40,0x00000002,1747755084.925431,0.00027489662170410156,ddos
10.19.161.251,192.168.1.1,5463,123,UDP,1228,,1747755084.925651,0.0002200603485107422,ddos
10.198.166.13,192.168.1.1,46919,53,UDP,1228,,1747755084.926128,0.000476837158203125,ddos
10.200.61.91,192.168.1.1,19245,80,TCP,40,0x00000002,1747755084.926559,0.000431060791015625,ddos
10.1.119.180,192.168.1.1,,,,28,,1747755084.926781,0.0002219676971435547,ddos
10.171.187.185,192.168.1.1,17637,123,UDP,1228,,1747755084.927264,0.0004830360412597656,ddos
10.213.241.163,192.168.1.1,21482,22,TCP,40,0x00000002,1747755084.927698,0.00043392181396484375,ddos
10.84.35.199,192.168.1.1,47088,443,TCP,40,0x00000002,1747755084.927952,0.0002541542053222656,ddos
10.117.80.122,192.168.1.1,64356,22,TCP,40,0x00000002,1747755084.9282,0.000247955322265625,ddos
10.242.101.121,192.168.1.1,53106,80,TCP,40,0x00000002,1747755084.928416,0.00021600723266601562,ddos
10.93.187.13,192.168.1.1,,,,28,,1747755084.928694,0.0002779960632324219,ddos
10.45.102.222,192.168.1.1,280,53,UDP,1228,,1747755084.929177,0.0004830360412597656,ddos
10.233.1.238,192.168.1.1,8083,123,UDP,1228,,1747755084.929604,0.00042700767517089844,ddos
10.98.26.74,192.168.1.1,46689,123,UDP,1228,,1747755084.930027,0.0004229545593261719,ddos
10.252.224.102,192.168.1.1,,,,28,,1747755084.930458,0.000431060791015625,ddos
10.195.114.220,192.168.1.1,10957,123,UDP,1228,,1747755084.930951,0.0004930496215820312,ddos
10.193.193.43,192.168.1.1,8169,53,UDP,1228,,1747755084.931394,0.0004429817199707031,ddos
10.234.192.89,192.168.1.1,54553,53,UDP,1228,,1747755084.931821,0.00042700767517089844,ddos
10.230.137.132,192.168.1.1,20377,53,UDP,1228,,1747755084.932368,0.0005469322204589844,ddos
10.62.19.2,192.168.1.1,,,,28,,1747755084.932798,0.0004298686981201172,ddos
10.150.60.36,192.168.1.1,45652,80,TCP,40,0x00000002,1747755084.933295,0.0004971027374267578,ddos
10.4.163.155,192.168.1.1,,,,28,,1747755084.933531,0.00023603439331054688,ddos
10.235.65.115,192.168.1.1,4355,123,UDP,1228,,1747755084.934105,0.0005738735198974609,ddos
10.25.85.172,192.168.1.1,34698,123,UDP,1228,,1747755084.934531,0.0004260540008544922,ddos
10.22.198.132,192.168.1.1,,,,28,,1747755084.934951,0.0004200935363769531,ddos
