src_ip,dst_ip,src_port,dst_port,protocol,length,flags,timestamp,inter_arrival,label
142.250.185.174,10.0.2.15,443,37946,TCP,130,0x00000018,1747755019.714241,0.0003650188446044922,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.714391,0.0001499652862548828,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.716262,0.0018711090087890625,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1170,0x00000018,1747755019.716489,0.0002269744873046875,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.716519,3.0040740966796875e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.717818,0.0012989044189453125,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1170,0x00000018,1747755019.717921,0.000102996826171875,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.717937,1.5974044799804688e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1945,0x00000018,1747755019.717922,-1.5020370483398438e-05,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.717977,5.507469177246094e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,2630,0x00000018,1747755019.718033,5.602836608886719e-05,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.71805,1.6927719116210938e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.718971,0.0009210109710693359,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1170,0x00000018,1747755019.719114,0.0001430511474609375,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.719131,1.6927719116210938e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.719966,0.0008349418640136719,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,2630,0x00000018,1747755019.720048,8.20159912109375e-05,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.720083,3.504753112792969e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1170,0x00000018,1747755019.7202,0.00011706352233886719,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.720271,7.104873657226562e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,2974,0x00000018,1747755019.721771,0.0014998912811279297,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,2485,0x00000018,1747755019.721883,0.00011205673217773438,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.722376,0.0004930496215820312,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.722833,0.00045680999755859375,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.722992,0.0001590251922607422,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.723007,1.5020370483398438e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.722992,-1.5020370483398438e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,911,0x00000018,1747755019.723064,7.200241088867188e-05,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.723098,3.409385681152344e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,2974,0x00000018,1747755019.724794,0.001695871353149414,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.724841,4.7206878662109375e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.725324,0.00048279762268066406,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755019.725434,0.00011014938354492188,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.725454,2.002716064453125e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,54,0x00000010,1747755019.753978,0.028523921966552734,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,1164,0x00000018,1747755019.754008,3.0040740966796875e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,54,0x00000010,1747755019.754021,1.2874603271484375e-05,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,74,0x00000002,1747755019.755183,0.0011620521545410156,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,60,0x00000012,1747755019.756008,0.0008249282836914062,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,54,0x00000010,1747755019.756073,6.508827209472656e-05,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,1953,0x00000018,1747755019.756966,0.0008931159973144531,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,60,0x00000010,1747755019.75726,0.00029397010803222656,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,60,0x00000010,1747755019.757261,9.5367431640625e-07,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,647,0x00000018,1747755019.765492,0.008230924606323242,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755019.766007,0.000514984130859375,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,93,0x00000018,1747755019.766078,7.104873657226562e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,60,0x00000010,1747755019.766444,0.00036597251892089844,wireshark
142.250.185.246,10.0.2.15,443,43262,TCP,131,0x00000018,1747755019.776258,0.009814023971557617,wireshark
10.0.2.15,142.250.185.246,43262,443,TCP,54,0x00000010,1747755019.776328,7.009506225585938e-05,wireshark
10.0.2.15,142.250.185.246,43262,443,TCP,93,0x00000018,1747755019.776749,0.0004208087921142578,wireshark
142.250.185.246,10.0.2.15,443,43262,TCP,60,0x00000010,1747755019.776951,0.000202178955078125,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,1514,0x00000018,1747755020.201399,0.42444801330566406,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,54,0x00000010,1747755020.201497,9.799003601074219e-05,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,1514,0x00000010,1747755020.201639,0.0001418590545654297,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,54,0x00000010,1747755020.20165,1.0967254638671875e-05,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,1018,0x00000018,1747755020.201919,0.00026917457580566406,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,54,0x00000010,1747755020.20196,4.100799560546875e-05,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,118,0x00000018,1747755020.204019,0.0020589828491210938,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,60,0x00000010,1747755020.204461,0.0004420280456542969,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,146,0x00000018,1747755020.204615,0.00015401840209960938,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,60,0x00000010,1747755020.20479,0.00017499923706054688,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,701,0x00000018,1747755020.286223,0.08143281936645508,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,54,0x00000010,1747755020.28626,3.695487976074219e-05,wireshark
10.0.2.15,142.250.186.68,39636,443,TCP,85,0x00000018,1747755020.286919,0.0006592273712158203,wireshark
142.250.186.68,10.0.2.15,443,39636,TCP,60,0x00000010,1747755020.287154,0.00023484230041503906,wireshark
10.0.2.15,34.36.137.203,33049,443,UDP,1294,,1747755020.452304,0.16514992713928223,wireshark
10.0.2.15,34.36.137.203,33049,443,UDP,1294,,1747755020.452356,5.221366882324219e-05,wireshark
10.0.2.15,34.120.208.123,35398,443,TCP,211,0x00000018,1747755020.480729,0.028373003005981445,wireshark
10.0.2.15,34.120.208.123,35398,443,TCP,1117,0x00000018,1747755020.48085,0.00012087821960449219,wireshark
34.120.208.123,10.0.2.15,443,35398,TCP,60,0x00000010,1747755020.481151,0.00030112266540527344,wireshark
34.120.208.123,10.0.2.15,443,35398,TCP,60,0x00000010,1747755020.481151,0.0,wireshark
10.0.2.15,34.36.137.203,60240,443,TCP,800,0x00000018,1747755020.547893,0.066741943359375,wireshark
34.36.137.203,10.0.2.15,443,60240,TCP,60,0x00000010,1747755020.548327,0.00043392181396484375,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,85,,1747755020.567014,0.018687009811401367,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,1294,,1747755020.56767,0.0006561279296875,wireshark
10.0.2.15,34.36.137.203,60240,443,TCP,671,0x00000018,1747755020.570078,0.0024077892303466797,wireshark
34.36.137.203,10.0.2.15,443,60240,TCP,60,0x00000010,1747755020.57041,0.00033211708068847656,wireshark
10.0.2.15,34.36.137.203,60240,443,TCP,675,0x00000018,1747755020.570573,0.00016307830810546875,wireshark
34.36.137.203,10.0.2.15,443,60240,TCP,60,0x00000010,1747755020.570853,0.0002799034118652344,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,1294,,1747755020.577405,0.006551980972290039,wireshark
10.0.2.15,34.36.137.203,33049,443,UDP,218,,1747755020.580008,0.0026030540466308594,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,186,0x00000018,1747755020.679625,0.09961700439453125,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,60,0x00000010,1747755020.68005,0.0004248619079589844,wireshark
10.0.2.15,34.36.54.80,39670,443,TCP,361,0x00000018,1747755020.699493,0.019443035125732422,wireshark
10.0.2.15,34.36.54.80,39670,443,TCP,363,0x00000018,1747755020.699739,0.0002460479736328125,wireshark
34.36.54.80,10.0.2.15,443,39670,TCP,60,0x00000010,1747755020.699789,5.0067901611328125e-05,wireshark
34.36.54.80,10.0.2.15,443,39670,TCP,60,0x00000010,1747755020.699891,0.00010204315185546875,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,613,,1747755020.716109,0.016217947006225586,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,167,,1747755020.716311,0.00020194053649902344,wireshark
10.0.2.15,34.36.137.203,33049,443,UDP,135,,1747755020.719148,0.002836942672729492,wireshark
34.120.208.123,10.0.2.15,443,35398,TCP,393,0x00000018,1747755020.736148,0.017000198364257812,wireshark
10.0.2.15,34.120.208.123,35398,443,TCP,54,0x00000010,1747755020.736243,9.489059448242188e-05,wireshark
10.0.2.15,34.120.208.123,35398,443,TCP,100,0x00000018,1747755020.737383,0.0011398792266845703,wireshark
34.120.208.123,10.0.2.15,443,35398,TCP,60,0x00000010,1747755020.737655,0.0002720355987548828,wireshark
34.36.137.203,10.0.2.15,443,60240,TCP,205,0x00000018,1747755020.74054,0.002885103225708008,wireshark
10.0.2.15,34.120.208.123,35398,443,TCP,186,0x00000018,1747755020.740551,1.0967254638671875e-05,wireshark
10.0.2.15,34.36.137.203,60240,443,TCP,54,0x00000010,1747755020.740581,3.0040740966796875e-05,wireshark
10.0.2.15,34.120.208.123,35398,443,TCP,1100,0x00000018,1747755020.740608,2.6941299438476562e-05,wireshark
34.120.208.123,10.0.2.15,443,35398,TCP,60,0x00000010,1747755020.740811,0.00020313262939453125,wireshark
34.120.208.123,10.0.2.15,443,35398,TCP,60,0x00000010,1747755020.740811,0.0,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,69,,1747755020.74104,0.0002288818359375,wireshark
34.36.137.203,10.0.2.15,443,60240,TCP,321,0x00000018,1747755020.781363,0.04032301902770996,wireshark
10.0.2.15,34.36.137.203,60240,443,TCP,54,0x00000010,1747755020.781421,5.793571472167969e-05,wireshark
10.0.2.15,34.36.137.203,60240,443,TCP,93,0x00000018,1747755020.781801,0.0003800392150878906,wireshark
34.36.137.203,10.0.2.15,443,60240,TCP,60,0x00000010,1747755020.782021,0.0002200603485107422,wireshark
34.36.54.80,10.0.2.15,443,39670,TCP,177,0x00000018,1747755020.850469,0.06844806671142578,wireshark
10.0.2.15,34.36.54.80,39670,443,TCP,54,0x00000010,1747755020.850547,7.796287536621094e-05,wireshark
10.0.2.15,34.36.54.80,39670,443,TCP,93,0x00000018,1747755020.851256,0.0007088184356689453,wireshark
34.36.54.80,10.0.2.15,443,39670,TCP,60,0x00000010,1747755020.851603,0.000347137451171875,wireshark
34.36.54.80,10.0.2.15,443,39670,TCP,160,0x00000018,1747755020.851825,0.0002219676971435547,wireshark
10.0.2.15,34.36.54.80,39670,443,TCP,54,0x00000010,1747755020.851841,1.5974044799804688e-05,wireshark
34.36.137.203,10.0.2.15,443,33049,UDP,69,,1747755020.874115,0.022274017333984375,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755020.878251,0.004136085510253906,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755020.8783,4.887580871582031e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,1514,0x00000018,1747755020.878848,0.0005481243133544922,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755020.878868,2.002716064453125e-05,wireshark
142.250.185.174,10.0.2.15,443,37946,TCP,740,0x00000018,1747755020.878927,5.888938903808594e-05,wireshark
10.0.2.15,142.250.185.174,37946,443,TCP,54,0x00000010,1747755020.878936,9.059906005859375e-06,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.894456,0.015519857406616211,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.894542,8.606910705566406e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.894917,0.0003750324249267578,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.894917,0.0,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.895627,0.0007100105285644531,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.895672,4.506111145019531e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.895885,0.0002129077911376953,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.895922,3.695487976074219e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.895954,3.1948089599609375e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.895955,1.1920928955078125e-06,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,269,0x00000018,1747755020.896192,0.00023698806762695312,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.896206,1.3828277587890625e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.896206,0.0,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.896464,0.0002582073211669922,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.896695,0.0002307891845703125,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.896726,3.0994415283203125e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.896804,7.82012939453125e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.896821,1.6927719116210938e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.89693,0.00010895729064941406,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.896931,9.5367431640625e-07,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.896931,0.0,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.896931,0.0,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.897036,0.00010514259338378906,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.897061,2.5033950805664062e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897197,0.00013589859008789062,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,325,0x00000018,1747755020.897208,1.0967254638671875e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897198,-1.0013580322265625e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.897289,9.107589721679688e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897335,4.601478576660156e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,269,0x00000018,1747755020.897403,6.794929504394531e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.89746,5.698204040527344e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.897572,0.00011205673217773438,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.897603,3.0994415283203125e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.89762,1.6927719116210938e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,269,0x00000018,1747755020.897726,0.00010609626770019531,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.89773,4.0531158447265625e-06,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897804,7.390975952148438e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897804,0.0,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.897839,3.504753112792969e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.897859,2.002716064453125e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897984,0.00012493133544921875,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.897984,0.0,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.897989,5.0067901611328125e-06,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.898044,5.507469177246094e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.898117,7.295608520507812e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.898117,0.0,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.898183,6.604194641113281e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.898202,1.8835067749023438e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.898259,5.698204040527344e-05,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,213,0x00000018,1747755020.898284,2.5033950805664062e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.898354,7.009506225585938e-05,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.898355,9.5367431640625e-07,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.898355,0.0,wireshark
172.64.41.4,10.0.2.15,443,51412,TCP,60,0x00000010,1747755020.898355,0.0,wireshark
10.0.2.15,172.64.41.4,51412,443,TCP,110,0x00000018,1747755020.898369,1.4066696166992188e-05,wireshark
