src_ip,dst_ip,src_port,dst_port,protocol,length,flags,timestamp,inter_arrival,label
10.242.192.226,192.168.1.1,51320,53,UDP,1228,,1745324085.933797,0.0003058910369873047,ddos
10.7.166.166,192.168.1.1,54309,123,UDP,1228,,1745324085.93413,0.0003330707550048828,ddos
10.60.188.80,192.168.1.1,40925,80,TCP,40,0x00000002,1745324085.934437,0.0003070831298828125,ddos
10.194.242.247,192.168.1.1,3674,123,UDP,1228,,1745324085.934622,0.0001850128173828125,ddos
10.222.168.50,192.168.1.1,37672,53,UDP,1228,,1745324085.935156,0.0005340576171875,ddos
10.199.103.248,192.168.1.1,37162,53,UDP,1228,,1745324085.93606,0.0009038448333740234,ddos
10.233.186.114,192.168.1.1,34252,123,UDP,1228,,1745324085.936341,0.0002810955047607422,ddos
10.153.115.133,192.168.1.1,9601,53,UDP,1228,,1745324085.936813,0.00047206878662109375,ddos
10.115.229.65,192.168.1.1,48853,123,UDP,1228,,1745324085.937228,0.00041484832763671875,ddos
10.63.178.196,192.168.1.1,21404,123,UDP,1228,,1745324085.937531,0.00030303001403808594,ddos
10.167.105.15,192.168.1.1,38344,123,UDP,1228,,1745324085.937806,0.00027489662170410156,ddos
10.63.115.39,192.168.1.1,13476,53,UDP,1228,,1745324085.938114,0.00030803680419921875,ddos
10.3.131.95,192.168.1.1,17919,80,TCP,40,0x00000002,1745324085.938393,0.0002791881561279297,ddos
10.12.82.143,192.168.1.1,20951,53,UDP,1228,,1745324085.938612,0.00021886825561523438,ddos
10.157.54.71,192.168.1.1,44904,53,UDP,1228,,1745324085.938895,0.0002830028533935547,ddos
10.93.68.221,192.168.1.1,12635,53,UDP,1228,,1745324085.939219,0.00032401084899902344,ddos
10.175.174.201,192.168.1.1,51352,123,UDP,1228,,1745324085.939522,0.00030303001403808594,ddos
10.230.219.110,192.168.1.1,21689,443,TCP,40,0x00000002,1745324085.939811,0.00028896331787109375,ddos
10.209.188.139,192.168.1.1,34516,22,TCP,40,0x00000002,1745324085.939982,0.0001709461212158203,ddos
10.172.250.180,192.168.1.1,46759,123,UDP,1228,,1745324085.940344,0.00036215782165527344,ddos
10.119.86.167,192.168.1.1,51542,123,UDP,1228,,1745324085.94065,0.0003058910369873047,ddos
10.191.174.241,192.168.1.1,6101,53,UDP,1228,,1745324085.941455,0.000804901123046875,ddos
10.155.45.52,192.168.1.1,14421,53,UDP,1228,,1745324085.941966,0.00051116943359375,ddos
10.86.88.160,192.168.1.1,46810,53,UDP,1228,,1745324085.942639,0.0006730556488037109,ddos
10.105.237.170,192.168.1.1,17390,443,TCP,40,0x00000002,1745324085.942927,0.00028777122497558594,ddos
10.148.252.84,192.168.1.1,27511,53,UDP,1228,,1745324085.943137,0.00021004676818847656,ddos
10.113.239.1,192.168.1.1,53414,80,TCP,40,0x00000002,1745324085.943423,0.000286102294921875,ddos
10.111.156.103,192.168.1.1,21850,80,TCP,40,0x00000002,1745324085.943945,0.0005218982696533203,ddos
10.249.231.204,192.168.1.1,56764,123,UDP,1228,,1745324085.944138,0.00019311904907226562,ddos
10.116.58.185,192.168.1.1,10079,80,TCP,40,0x00000002,1745324085.944589,0.0004508495330810547,ddos
10.26.228.92,192.168.1.1,60709,123,UDP,1228,,1745324085.944788,0.0001990795135498047,ddos
10.35.54.37,192.168.1.1,6743,80,TCP,40,0x00000002,1745324085.945067,0.0002789497375488281,ddos
10.80.225.251,192.168.1.1,3597,123,UDP,1228,,1745324085.94528,0.00021314620971679688,ddos
10.85.53.108,192.168.1.1,50227,53,UDP,1228,,1745324085.946599,0.0013189315795898438,ddos
10.162.100.101,192.168.1.1,22257,80,TCP,40,0x00000002,1745324085.946959,0.0003600120544433594,ddos
10.251.188.182,192.168.1.1,39818,80,TCP,40,0x00000002,1745324085.947134,0.00017499923706054688,ddos
10.161.81.242,192.168.1.1,1556,123,UDP,1228,,1745324085.947506,0.0003719329833984375,ddos
10.56.168.170,192.168.1.1,42313,53,UDP,1228,,1745324085.947984,0.0004780292510986328,ddos
10.17.179.94,192.168.1.1,24793,80,TCP,40,0x00000002,1745324085.94829,0.00030612945556640625,ddos
10.221.147.149,192.168.1.1,18271,123,UDP,1228,,1745324085.94846,0.00016999244689941406,ddos
10.170.146.97,192.168.1.1,13604,22,TCP,40,0x00000002,1745324085.948926,0.0004658699035644531,ddos
10.87.130.80,192.168.1.1,53335,22,TCP,40,0x00000002,1745324085.949095,0.0001690387725830078,ddos
10.201.202.184,192.168.1.1,13317,53,UDP,1228,,1745324085.949455,0.0003600120544433594,ddos
10.92.21.68,192.168.1.1,29610,123,UDP,1228,,1745324085.950091,0.0006358623504638672,ddos
10.150.107.190,192.168.1.1,21903,80,TCP,40,0x00000002,1745324085.950401,0.0003101825714111328,ddos
10.97.8.75,192.168.1.1,57622,123,UDP,1228,,1745324085.950571,0.00016999244689941406,ddos
10.75.88.140,192.168.1.1,48317,123,UDP,1228,,1745324085.950924,0.0003528594970703125,ddos
10.40.108.93,192.168.1.1,4110,123,UDP,1228,,1745324085.951202,0.0002779960632324219,ddos
10.197.92.211,192.168.1.1,55810,22,TCP,40,0x00000002,1745324085.951691,0.0004889965057373047,ddos
10.6.153.127,192.168.1.1,22783,53,UDP,1228,,1745324085.952061,0.000370025634765625,ddos
10.82.93.159,192.168.1.1,1530,123,UDP,1228,,1745324085.952373,0.0003120899200439453,ddos
10.190.174.182,192.168.1.1,40346,80,TCP,40,0x00000002,1745324085.952656,0.0002830028533935547,ddos
10.90.48.29,192.168.1.1,28365,80,TCP,40,0x00000002,1745324085.95337,0.0007140636444091797,ddos
10.104.120.206,192.168.1.1,8162,443,TCP,40,0x00000002,1745324085.953546,0.00017595291137695312,ddos
10.59.217.252,192.168.1.1,27194,53,UDP,1228,,1745324085.95408,0.0005340576171875,ddos
10.84.94.196,192.168.1.1,18381,123,UDP,1228,,1745324085.954386,0.0003058910369873047,ddos
10.176.141.135,192.168.1.1,1068,22,TCP,40,0x00000002,1745324085.954666,0.0002799034118652344,ddos
10.32.20.202,192.168.1.1,26366,123,UDP,1228,,1745324085.954831,0.00016498565673828125,ddos
10.235.40.227,192.168.1.1,1187,123,UDP,1228,,1745324085.955665,0.0008342266082763672,ddos
10.203.142.247,192.168.1.1,55236,80,TCP,40,0x00000002,1745324085.956141,0.00047588348388671875,ddos
10.241.151.13,192.168.1.1,36105,53,UDP,1228,,1745324085.956502,0.0003609657287597656,ddos
10.145.171.184,192.168.1.1,52309,123,UDP,1228,,1745324085.956781,0.0002789497375488281,ddos
10.70.59.61,192.168.1.1,43948,443,TCP,40,0x00000002,1745324085.957473,0.0006921291351318359,ddos
10.102.188.184,192.168.1.1,34735,443,TCP,40,0x00000002,1745324085.957644,0.0001709461212158203,ddos
10.181.2.95,192.168.1.1,37305,123,UDP,1228,,1745324085.957808,0.000164031982421875,ddos
10.209.210.30,192.168.1.1,52185,22,TCP,40,0x00000002,1745324085.958138,0.0003299713134765625,ddos
10.4.244.208,192.168.1.1,50410,53,UDP,1228,,1745324085.958356,0.00021791458129882812,ddos
10.181.125.11,192.168.1.1,34011,123,UDP,1228,,1745324085.958859,0.0005030632019042969,ddos
10.207.242.204,192.168.1.1,57834,123,UDP,1228,,1745324085.959595,0.0007359981536865234,ddos
10.220.102.218,192.168.1.1,47200,123,UDP,1228,,1745324085.960073,0.0004780292510986328,ddos
10.159.124.103,192.168.1.1,48952,53,UDP,1228,,1745324085.960539,0.0004661083221435547,ddos
10.164.173.36,192.168.1.1,10508,80,TCP,40,0x00000002,1745324085.960822,0.0002830028533935547,ddos
10.196.48.9,192.168.1.1,18930,22,TCP,40,0x00000002,1745324085.96102,0.00019788742065429688,ddos
10.57.53.183,192.168.1.1,50244,22,TCP,40,0x00000002,1745324085.961192,0.00017189979553222656,ddos
10.38.38.164,192.168.1.1,3984,123,UDP,1228,,1745324085.961355,0.00016307830810546875,ddos
10.85.150.187,192.168.1.1,4300,53,UDP,1228,,1745324085.96166,0.00030493736267089844,ddos
10.118.14.41,192.168.1.1,20605,123,UDP,1228,,1745324085.962149,0.0004889965057373047,ddos
10.252.233.104,192.168.1.1,30876,80,TCP,40,0x00000002,1745324085.962651,0.0005021095275878906,ddos
10.143.13.237,192.168.1.1,30636,443,TCP,40,0x00000002,1745324085.962994,0.00034308433532714844,ddos
10.186.179.177,192.168.1.1,36576,22,TCP,40,0x00000002,1745324085.963221,0.0002269744873046875,ddos
10.90.252.10,192.168.1.1,57685,123,UDP,1228,,1745324085.963388,0.00016689300537109375,ddos
10.76.227.153,192.168.1.1,31476,123,UDP,1228,,1745324085.964031,0.0006430149078369141,ddos
10.58.18.103,192.168.1.1,30940,53,UDP,1228,,1745324085.964336,0.00030493736267089844,ddos
10.42.85.153,192.168.1.1,54007,123,UDP,1228,,1745324085.964781,0.0004451274871826172,ddos
10.230.89.103,192.168.1.1,30631,22,TCP,40,0x00000002,1745324085.965053,0.0002720355987548828,ddos
10.138.231.111,192.168.1.1,51813,123,UDP,1228,,1745324085.965249,0.00019598007202148438,ddos
10.110.74.22,192.168.1.1,5955,22,TCP,40,0x00000002,1745324085.965523,0.0002739429473876953,ddos
10.95.154.114,192.168.1.1,29414,53,UDP,1228,,1745324085.965717,0.00019407272338867188,ddos
10.248.204.218,192.168.1.1,24254,80,TCP,40,0x00000002,1745324085.965996,0.0002789497375488281,ddos
10.0.254.249,192.168.1.1,43651,80,TCP,40,0x00000002,1745324085.966188,0.0001919269561767578,ddos
10.182.236.61,192.168.1.1,41563,22,TCP,40,0x00000002,1745324085.966356,0.00016808509826660156,ddos
10.118.226.105,192.168.1.1,43166,123,UDP,1228,,1745324085.966521,0.00016498565673828125,ddos
10.100.151.181,192.168.1.1,11218,443,TCP,40,0x00000002,1745324085.966837,0.0003159046173095703,ddos
10.116.197.82,192.168.1.1,46283,22,TCP,40,0x00000002,1745324085.967005,0.00016808509826660156,ddos
10.195.227.163,192.168.1.1,59966,53,UDP,1228,,1745324085.967233,0.00022792816162109375,ddos
10.72.134.203,192.168.1.1,17643,123,UDP,1228,,1745324085.967707,0.00047397613525390625,ddos
10.166.42.166,192.168.1.1,15394,22,TCP,40,0x00000002,1745324085.967994,0.00028705596923828125,ddos
10.51.105.81,192.168.1.1,64174,80,TCP,40,0x00000002,1745324085.968356,0.0003619194030761719,ddos
10.194.222.192,192.168.1.1,26616,80,TCP,40,0x00000002,1745324085.968523,0.0001671314239501953,ddos
10.248.194.230,192.168.1.1,32500,443,TCP,40,0x00000002,1745324085.96889,0.0003669261932373047,ddos
10.47.102.246,192.168.1.1,64586,22,TCP,40,0x00000002,1745324085.969058,0.00016808509826660156,ddos
10.2.232.91,192.168.1.1,8313,123,UDP,1228,,1745324085.96926,0.00020194053649902344,ddos
10.23.221.219,192.168.1.1,16098,80,TCP,40,0x00000002,1745324085.969541,0.0002810955047607422,ddos
10.88.195.245,192.168.1.1,43247,22,TCP,40,0x00000002,1745324085.969929,0.0003879070281982422,ddos
10.135.17.14,192.168.1.1,46479,123,UDP,1228,,1745324085.970104,0.00017499923706054688,ddos
10.122.116.141,192.168.1.1,57948,80,TCP,40,0x00000002,1745324085.970614,0.0005099773406982422,ddos
10.35.132.240,192.168.1.1,42653,123,UDP,1228,,1745324085.970858,0.000244140625,ddos
10.16.63.69,192.168.1.1,3438,22,TCP,40,0x00000002,1745324085.971138,0.0002799034118652344,ddos
10.160.40.18,192.168.1.1,18562,443,TCP,40,0x00000002,1745324085.971335,0.00019693374633789062,ddos
10.208.78.210,192.168.1.1,21166,53,UDP,1228,,1745324085.971669,0.00033402442932128906,ddos
10.56.104.160,192.168.1.1,63523,123,UDP,1228,,1745324085.972006,0.0003371238708496094,ddos
10.108.103.85,192.168.1.1,60918,22,TCP,40,0x00000002,1745324085.972306,0.0002999305725097656,ddos
10.150.102.163,192.168.1.1,22675,53,UDP,1228,,1745324085.972477,0.0001709461212158203,ddos
10.43.22.119,192.168.1.1,31874,22,TCP,40,0x00000002,1745324085.972783,0.00030612945556640625,ddos
10.204.217.118,192.168.1.1,55963,443,TCP,40,0x00000002,1745324085.972962,0.00017881393432617188,ddos
10.89.80.204,192.168.1.1,53330,80,TCP,40,0x00000002,1745324085.973456,0.0004940032958984375,ddos
10.85.225.75,192.168.1.1,39332,123,UDP,1228,,1745324085.97415,0.0006940364837646484,ddos
10.253.147.247,192.168.1.1,3650,22,TCP,40,0x00000002,1745324085.974456,0.00030612945556640625,ddos
10.29.173.72,192.168.1.1,59189,123,UDP,1228,,1745324085.974788,0.000331878662109375,ddos
10.191.28.165,192.168.1.1,54921,443,TCP,40,0x00000002,1745324085.97512,0.00033211708068847656,ddos
10.42.168.241,192.168.1.1,32858,53,UDP,1228,,1745324085.975292,0.00017189979553222656,ddos
10.66.202.187,192.168.1.1,57125,443,TCP,40,0x00000002,1745324085.9756,0.00030803680419921875,ddos
10.77.143.154,192.168.1.1,61496,53,UDP,1228,,1745324085.975957,0.00035691261291503906,ddos
10.66.156.9,192.168.1.1,48026,443,TCP,40,0x00000002,1745324085.976241,0.0002841949462890625,ddos
10.233.89.50,192.168.1.1,21599,53,UDP,1228,,1745324085.976607,0.00036597251892089844,ddos
10.45.64.226,192.168.1.1,35955,123,UDP,1228,,1745324085.976916,0.000308990478515625,ddos
10.176.242.119,192.168.1.1,51364,443,TCP,40,0x00000002,1745324085.977561,0.0006449222564697266,ddos
10.12.128.121,192.168.1.1,3369,123,UDP,1228,,1745324085.97793,0.00036907196044921875,ddos
10.170.221.235,192.168.1.1,50119,123,UDP,1228,,1745324085.978404,0.00047397613525390625,ddos
10.70.150.148,192.168.1.1,26542,22,TCP,40,0x00000002,1745324085.978878,0.00047397613525390625,ddos
10.100.39.65,192.168.1.1,49603,123,UDP,1228,,1745324085.979462,0.0005838871002197266,ddos
10.22.82.135,192.168.1.1,62874,22,TCP,40,0x00000002,1745324085.979943,0.0004811286926269531,ddos
10.50.134.237,192.168.1.1,15703,53,UDP,1228,,1745324085.980293,0.00034999847412109375,ddos
10.96.153.207,192.168.1.1,64857,22,TCP,40,0x00000002,1745324085.980769,0.00047588348388671875,ddos
10.231.67.39,192.168.1.1,26563,443,TCP,40,0x00000002,1745324085.981647,0.0008780956268310547,ddos
10.140.8.242,192.168.1.1,25872,443,TCP,40,0x00000002,1745324085.982033,0.0003859996795654297,ddos
10.103.8.157,192.168.1.1,24342,443,TCP,40,0x00000002,1745324085.982223,0.0001900196075439453,ddos
10.134.207.189,192.168.1.1,2891,53,UDP,1228,,1745324085.9828,0.0005769729614257812,ddos
10.202.154.172,192.168.1.1,56606,80,TCP,40,0x00000002,1745324085.983318,0.0005180835723876953,ddos
10.217.162.113,192.168.1.1,40168,80,TCP,40,0x00000002,1745324085.983689,0.00037097930908203125,ddos
10.14.15.123,192.168.1.1,29859,80,TCP,40,0x00000002,1745324085.984048,0.00035881996154785156,ddos
10.87.188.128,192.168.1.1,45662,80,TCP,40,0x00000002,1745324085.984235,0.00018715858459472656,ddos
10.250.26.36,192.168.1.1,54128,80,TCP,40,0x00000002,1745324085.984732,0.0004968643188476562,ddos
10.108.3.116,192.168.1.1,56716,80,TCP,40,0x00000002,1745324085.984967,0.00023508071899414062,ddos
10.146.222.93,192.168.1.1,9675,22,TCP,40,0x00000002,1745324085.985356,0.00038909912109375,ddos
10.17.95.180,192.168.1.1,35279,22,TCP,40,0x00000002,1745324085.985602,0.00024580955505371094,ddos
10.195.249.37,192.168.1.1,33,443,TCP,40,0x00000002,1745324085.986014,0.0004119873046875,ddos
10.62.110.240,192.168.1.1,23116,22,TCP,40,0x00000002,1745324085.986221,0.0002071857452392578,ddos
10.68.128.65,192.168.1.1,61602,53,UDP,1228,,1745324085.986563,0.0003418922424316406,ddos
10.10.221.199,192.168.1.1,3071,22,TCP,40,0x00000002,1745324085.987094,0.0005309581756591797,ddos
10.231.253.113,192.168.1.1,40978,53,UDP,1228,,1745324085.987314,0.0002200603485107422,ddos
10.174.171.220,192.168.1.1,1409,53,UDP,1228,,1745324085.987587,0.00027298927307128906,ddos
10.254.122.185,192.168.1.1,62889,53,UDP,1228,,1745324085.987897,0.00030994415283203125,ddos
10.84.113.93,192.168.1.1,52040,53,UDP,1228,,1745324085.98826,0.0003631114959716797,ddos
10.226.5.16,192.168.1.1,41620,22,TCP,40,0x00000002,1745324085.988922,0.0006620883941650391,ddos
10.151.98.207,192.168.1.1,56230,53,UDP,1228,,1745324085.989422,0.0004999637603759766,ddos
10.7.57.253,192.168.1.1,64095,22,TCP,40,0x00000002,1745324085.990277,0.0008549690246582031,ddos
10.248.128.202,192.168.1.1,7710,53,UDP,1228,,1745324085.991104,0.0008268356323242188,ddos
10.130.188.18,192.168.1.1,38614,80,TCP,40,0x00000002,1745324085.992435,0.0013310909271240234,ddos
10.104.169.217,192.168.1.1,436,123,UDP,1228,,1745324085.992962,0.0005269050598144531,ddos
10.245.120.120,192.168.1.1,37680,80,TCP,40,0x00000002,1745324085.993466,0.0005040168762207031,ddos
10.15.188.68,192.168.1.1,24081,53,UDP,1228,,1745324085.993632,0.00016617774963378906,ddos
10.218.195.92,192.168.1.1,10473,53,UDP,1228,,1745324085.993957,0.0003249645233154297,ddos
10.37.224.178,192.168.1.1,61644,123,UDP,1228,,1745324085.994246,0.00028896331787109375,ddos
10.10.208.64,192.168.1.1,11784,443,TCP,40,0x00000002,1745324085.994774,0.0005280971527099609,ddos
10.244.104.146,192.168.1.1,39363,80,TCP,40,0x00000002,1745324085.995164,0.0003898143768310547,ddos
10.4.164.129,192.168.1.1,61529,443,TCP,40,0x00000002,1745324085.995676,0.0005121231079101562,ddos
10.143.51.56,192.168.1.1,18448,22,TCP,40,0x00000002,1745324085.995893,0.00021696090698242188,ddos
10.101.48.225,192.168.1.1,34654,123,UDP,1228,,1745324085.996114,0.00022101402282714844,ddos
10.39.193.122,192.168.1.1,21576,443,TCP,40,0x00000002,1745324085.996595,0.00048089027404785156,ddos
