src_ip,dst_ip,src_port,dst_port,protocol,length,flags,timestamp,inter_arrival,label
192.168.1.100,192.168.1.1,40268,80,TCP,54,0x00000018,1745324085.687753,0.00030803680419921875,normal
192.168.1.100,192.168.1.1,20131,123,TCP,54,0x00000018,1745324085.688101,0.00034809112548828125,normal
192.168.1.100,192.168.1.1,19202,123,TCP,54,0x00000018,1745324085.688434,0.00033283233642578125,normal
192.168.1.100,192.168.1.1,37230,123,TCP,54,0x00000018,1745324085.688738,0.00030422210693359375,normal
192.168.1.100,192.168.1.1,8790,123,TCP,54,0x00000018,1745324085.689063,0.0003249645233154297,normal
192.168.1.100,192.168.1.1,46125,53,TCP,54,0x00000018,1745324085.689374,0.0003108978271484375,normal
192.168.1.100,192.168.1.1,37713,80,TCP,54,0x00000018,1745324085.689705,0.00033092498779296875,normal
192.168.1.100,192.168.1.1,9468,80,TCP,54,0x00000018,1745324085.690032,0.00032711029052734375,normal
192.168.1.100,192.168.1.1,43514,123,TCP,54,0x00000018,1745324085.690338,0.0003058910369873047,normal
192.168.1.100,192.168.1.1,53375,53,TCP,54,0x00000018,1745324085.690666,0.00032806396484375,normal
192.168.1.100,192.168.1.1,33144,80,TCP,54,0x00000018,1745324085.691031,0.0003650188446044922,normal
192.168.1.100,192.168.1.1,43550,80,TCP,54,0x00000018,1745324085.691343,0.0003120899200439453,normal
192.168.1.100,192.168.1.1,44082,53,TCP,54,0x00000018,1745324085.69167,0.0003268718719482422,normal
192.168.1.100,192.168.1.1,26024,80,TCP,54,0x00000018,1745324085.691989,0.0003190040588378906,normal
192.168.1.100,192.168.1.1,60135,80,TCP,54,0x00000018,1745324085.6923,0.00031113624572753906,normal
192.168.1.100,192.168.1.1,15181,123,TCP,54,0x00000018,1745324085.692625,0.0003249645233154297,normal
192.168.1.100,192.168.1.1,11991,123,TCP,54,0x00000018,1745324085.692928,0.00030303001403808594,normal
192.168.1.100,192.168.1.1,57154,53,TCP,54,0x00000018,1745324085.693253,0.0003249645233154297,normal
192.168.1.100,192.168.1.1,30360,443,TCP,54,0x00000018,1745324085.693714,0.0004608631134033203,normal
192.168.1.100,192.168.1.1,17666,123,TCP,54,0x00000018,1745324085.694036,0.00032210350036621094,normal
192.168.1.100,192.168.1.1,28473,80,TCP,54,0x00000018,1745324085.694339,0.00030303001403808594,normal
192.168.1.100,192.168.1.1,12333,443,TCP,54,0x00000018,1745324085.694664,0.0003249645233154297,normal
192.168.1.100,192.168.1.1,56687,53,TCP,54,0x00000018,1745324085.694967,0.00030303001403808594,normal
192.168.1.100,192.168.1.1,64744,53,TCP,54,0x00000018,1745324085.695401,0.00043392181396484375,normal
192.168.1.100,192.168.1.1,24769,53,TCP,54,0x00000018,1745324085.695751,0.00034999847412109375,normal
192.168.1.100,192.168.1.1,10611,443,TCP,54,0x00000018,1745324085.696061,0.00030994415283203125,normal
192.168.1.100,192.168.1.1,49188,80,TCP,54,0x00000018,1745324085.696397,0.0003361701965332031,normal
192.168.1.100,192.168.1.1,33439,53,TCP,54,0x00000018,1745324085.696725,0.00032782554626464844,normal
192.168.1.100,192.168.1.1,1212,443,TCP,54,0x00000018,1745324085.697041,0.0003161430358886719,normal
192.168.1.100,192.168.1.1,65127,443,TCP,54,0x00000018,1745324085.697364,0.0003230571746826172,normal
192.168.1.100,192.168.1.1,25363,123,TCP,54,0x00000018,1745324085.697702,0.00033783912658691406,normal
192.168.1.100,192.168.1.1,41905,123,TCP,54,0x00000018,1745324085.698003,0.00030112266540527344,normal
192.168.1.100,192.168.1.1,6714,80,TCP,54,0x00000018,1745324085.698357,0.0003540515899658203,normal
192.168.1.100,192.168.1.1,15943,80,TCP,54,0x00000018,1745324085.698757,0.0003998279571533203,normal
192.168.1.100,192.168.1.1,9757,443,TCP,54,0x00000018,1745324085.699103,0.00034618377685546875,normal
192.168.1.100,192.168.1.1,7911,443,TCP,54,0x00000018,1745324085.699441,0.00033783912658691406,normal
192.168.1.100,192.168.1.1,34607,80,TCP,54,0x00000018,1745324085.699765,0.00032401084899902344,normal
192.168.1.100,192.168.1.1,56907,53,TCP,54,0x00000018,1745324085.700072,0.0003070831298828125,normal
192.168.1.100,192.168.1.1,8746,123,TCP,54,0x00000018,1745324085.7004,0.00032806396484375,normal
192.168.1.100,192.168.1.1,55301,80,TCP,54,0x00000018,1745324085.70072,0.0003199577331542969,normal
192.168.1.100,192.168.1.1,57857,53,TCP,54,0x00000018,1745324085.701021,0.0003008842468261719,normal
192.168.1.100,192.168.1.1,31106,443,TCP,54,0x00000018,1745324085.701376,0.00035500526428222656,normal
192.168.1.100,192.168.1.1,28688,123,TCP,54,0x00000018,1745324085.701674,0.0002980232238769531,normal
192.168.1.100,192.168.1.1,46234,53,TCP,54,0x00000018,1745324085.70214,0.0004661083221435547,normal
192.168.1.100,192.168.1.1,12539,443,TCP,54,0x00000018,1745324085.702461,0.0003209114074707031,normal
192.168.1.100,192.168.1.1,44454,443,TCP,54,0x00000018,1745324085.702813,0.00035190582275390625,normal
